id,event_type,event_cause,latitude,longitude,address,zone,junction,corridor,priority,start_datetime,status,impact_score,closure_prob,predicted_duration_hrs,alert_level,manpower,barricades,diversion_routes,patrol_freq_min,action_notes
FKID002715,unplanned,tree_fall,12.9974785,77.5455357,"Padmabhushan Dr MC Modi Road, Indiranagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,Non-corridor,Low,2024-03-07 05:34:13.63+00,closed,3.4595265986546897,0.94563884,8.559462013840818,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~8.6 hrs). Schedule shift rotation.
FKID002716,unplanned,water_logging,12.9075316,77.6288928,"Hosur Road, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,,Hosur Road,High,2024-03-07 05:33:21.419+00,active,0.7135152097771047,0.044997793,18.915595986896914,LOW,5,0,0,60,🕐 Plan for sustained deployment (~18.9 hrs). Schedule shift rotation.
FKID002717,unplanned,water_logging,13.0003793,77.757606,"Whitefield Main Road, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",,,Non-corridor,Low,2024-03-07 05:33:53.321+00,closed,0.4015939079408359,0.0036757295,22.21307745042024,LOW,5,0,0,60,🕐 Plan for sustained deployment (~22.2 hrs). Schedule shift rotation.
FKID002718,unplanned,water_logging,12.9247117,77.6180436,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",,,Hosur Road,High,2024-03-07 05:34:47.033+00,closed,0.5531264556743573,0.06629061,5.491961486554546,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.5 hrs). Schedule shift rotation.
FKID002719,unplanned,water_logging,12.9730347,77.6986979,"Outer Ring Road, Kempalakkamma Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",,,ORR East 2,High,2024-03-07 05:32:35.857+00,active,0.6559146985810748,0.003453,23.933097105092955,LOW,5,0,0,60,🕐 Plan for sustained deployment (~23.9 hrs). Schedule shift rotation.
FKID002720,unplanned,tree_fall,12.9688404,77.5683589,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,,Non-corridor,Low,2024-03-07 05:45:47.48+00,closed,3.601969903980737,0.9697828,11.870285799108524,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~11.9 hrs). Schedule shift rotation.
FKID002721,unplanned,water_logging,12.9250928,77.6088219,"Thavarekere Main Road, Balaji Circle, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,,Non-corridor,Low,2024-03-07 05:39:52.119+00,closed,0.402350955313155,0.087022394,5.587005223870788,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.6 hrs). Schedule shift rotation.
FKID002722,unplanned,water_logging,12.9572818,77.552223,"Ashwath Katte Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",,,Mysore Road,High,2024-03-07 05:40:09.004+00,closed,1.2746342355201805,0.20939666,18.09976880998931,LOW,5,0,0,60,🕐 Plan for sustained deployment (~18.1 hrs). Schedule shift rotation.
FKID002723,unplanned,tree_fall,13.0018141,77.5944199,"Jayamahal Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",,,Non-corridor,Low,2024-03-07 05:36:19.126+00,active,2.838421210175223,0.7701844,8.158621590788405,MEDIUM,10,19,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~8.2 hrs). Schedule shift rotation.
FKID002724,unplanned,others,12.9612972,77.5591971,"BGS Flyover, Cobaley Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",,,Mysore Road,High,2024-03-07 05:40:59.347+00,closed,3.376526481448257,0.8820005,3.687124623494138,MEDIUM,7,22,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID002725,unplanned,tree_fall,12.9170409,77.5812865,"46th Cross Road, CR Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,,Non-corridor,Low,2024-03-07 05:43:17.618+00,active,3.3797683920907367,0.9227388,8.58185749080856,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~8.6 hrs). Schedule shift rotation.
FKID002726,unplanned,tree_fall,12.9510735,77.5954322,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,,Non-corridor,Low,2024-03-07 05:37:20.957+00,closed,2.972759081328165,0.82629365,4.613212937641793,MEDIUM,7,20,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~4.6 hrs). Schedule shift rotation.
FKID002727,unplanned,tree_fall,12.9169873,77.5812147,"46th Cross Road, CR Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,,Non-corridor,Low,2024-03-07 05:37:32.497+00,active,3.4314979969008075,0.9373579,8.61401931753219,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~8.6 hrs). Schedule shift rotation.
FKID002728,unplanned,vehicle_breakdown,12.9732417,77.5084717,"Kengeri Main Road, Marilingappa Extension, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,,Non-corridor,Low,2024-03-23 21:27:10.965+00,closed,0.19959395978193353,0.053735938,0.6581825036893969,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002729,unplanned,tree_fall,13.0039464,77.5937308,"Jayamahal Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",,,Non-corridor,Low,2024-03-07 05:44:30.928+00,closed,1.8631020630652375,0.4915218,8.158621590788405,LOW,5,0,0,60,🕐 Plan for sustained deployment (~8.2 hrs). Schedule shift rotation.
FKID002730,unplanned,tree_fall,12.9936017,77.5956095,"Dr MV Jayaraman Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,Non-corridor,Low,2024-03-07 05:39:54.173+00,active,3.3733599583268568,0.91428065,9.907288778171122,MEDIUM,10,22,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~9.9 hrs). Schedule shift rotation.
FKID002731,unplanned,tree_fall,12.9624773,77.5947208,"Lal Bagh Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,,Mysore Road,High,2024-03-07 05:42:37.199+00,closed,1.0864524545307441,0.20422423,8.3810087728244,LOW,5,0,0,60,🕐 Plan for sustained deployment (~8.4 hrs). Schedule shift rotation.
FKID002732,unplanned,water_logging,12.9005383,77.6226733,"Kodichikkanahalli Main Road, Jwalamala Industrial Estate, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,,Non-corridor,Low,2024-03-07 05:47:04.115+00,active,0.46531572608735466,0.025441397,21.501190985149602,LOW,5,0,0,60,🕐 Plan for sustained deployment (~21.5 hrs). Schedule shift rotation.
FKID002733,unplanned,water_logging,12.9074813,77.6282437,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,,Hosur Road,High,2024-03-07 05:44:33.318+00,closed,0.7391334378723816,0.04249284,20.880485398454418,LOW,5,0,0,60,🕐 Plan for sustained deployment (~20.9 hrs). Schedule shift rotation.
FKID002734,unplanned,water_logging,12.9593768,77.5558983,"2nd Cross Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,,Mysore Road,High,2024-03-07 05:47:53.621+00,closed,1.4527762040830692,0.23667373,22.823894281256987,LOW,5,0,0,60,🕐 Plan for sustained deployment (~22.8 hrs). Schedule shift rotation.
FKID002735,unplanned,tree_fall,12.9754925,77.5748488,"Kempegowda Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,,Non-corridor,Low,2024-03-07 05:45:56.924+00,closed,2.3617120053438634,0.6445802,6.038939760232484,LOW,6,16,0,60,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~6.0 hrs). Schedule shift rotation.
FKID002736,unplanned,accident,13.0471325,77.5008633,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,,Non-corridor,Low,2024-03-23 21:41:55.873+00,closed,0.03714757189406652,0.007884689,0.5457806588659395,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002737,unplanned,water_logging,12.9051504,77.601716,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,,Bannerghata Road,High,2024-03-07 05:45:59.897+00,active,3.184392219024318,0.77292883,14.522370227031338,MEDIUM,10,19,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~14.5 hrs). Schedule shift rotation.
FKID002738,unplanned,tree_fall,12.9963631,77.5843187,"Anna Basavanna Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,,Bellary Road 1,High,2024-03-07 05:47:13.527+00,active,3.8426517164925595,0.9763905,11.44486924704972,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~11.4 hrs). Schedule shift rotation.
FKID002739,unplanned,congestion,12.9182052,77.7368436,"Varthur Main Road, Sai Purvi Symphony, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",,,Non-corridor,Low,2024-03-23 21:39:09.743+00,closed,0.18533519089917036,0.04592616,1.405350753636413,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002740,unplanned,water_logging,12.9059699,77.5760239,"16th Cross Road, Rose Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",,,ORR West 1,High,2024-03-07 06:00:48.319+00,closed,0.43168035286751083,0.013388308,9.132644484773529,LOW,5,0,0,60,🕐 Plan for sustained deployment (~9.1 hrs). Schedule shift rotation.
FKID002741,unplanned,tree_fall,12.9845417,77.594795,"Ali Asker Road, Income Tax Colony, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,CBD 2,High,2024-03-07 05:52:50.112+00,closed,2.0789103794882275,0.49988237,5.961264478533487,LOW,2,0,0,60,🕐 Plan for sustained deployment (~6.0 hrs). Schedule shift rotation.
FKID002742,unplanned,water_logging,12.9554789,77.5858619,"Sri Kolada Mata Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",,,Non-corridor,Low,2024-03-07 05:53:28.543+00,closed,1.3783018012898778,0.36178085,6.4039333664667835,LOW,5,0,0,60,🕐 Plan for sustained deployment (~6.4 hrs). Schedule shift rotation.
FKID002743,unplanned,water_logging,12.9937892,77.6625073,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",,,Non-corridor,Low,2024-03-07 05:48:13.948+00,active,0.5643900078417619,0.052963868,21.658084459995994,LOW,5,0,0,60,🕐 Plan for sustained deployment (~21.7 hrs). Schedule shift rotation.
FKID002744,unplanned,water_logging,12.9218428,77.5860624,"38th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,,Non-corridor,Low,2024-03-07 05:55:00.934+00,active,0.7338094079713934,0.16335483,9.2610016562877,LOW,5,0,0,60,🕐 Plan for sustained deployment (~9.3 hrs). Schedule shift rotation.
FKID002745,unplanned,water_logging,12.9634816,77.641566,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,,Old Airport Road,High,2024-03-07 05:58:08.517+00,closed,0.7713590145425687,0.10048174,11.124168806511397,LOW,5,0,0,60,🕐 Plan for sustained deployment (~11.1 hrs). Schedule shift rotation.
FKID002746,unplanned,water_logging,12.928177,77.6004085,"Bannerghatta Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,,Bannerghata Road,High,2024-03-07 05:48:30.551+00,active,0.7426340670652332,0.13231757,3.115575831658168,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002747,unplanned,water_logging,12.961439,77.6310369,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,,Non-corridor,Low,2024-03-07 05:48:47.195+00,active,0.6515233039540413,0.06417054,24.395795207264104,LOW,5,0,0,60,🕐 Plan for sustained deployment (~24.4 hrs). Schedule shift rotation.
FKID002748,unplanned,water_logging,12.9849591,77.6915765,"Outer Ring Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",,,ORR East 2,High,2024-03-07 05:57:33.556+00,closed,0.4592319095957435,0.010125087,11.359663193158633,LOW,5,0,0,60,🕐 Plan for sustained deployment (~11.4 hrs). Schedule shift rotation.
FKID002749,unplanned,water_logging,12.9675007,77.5743111,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",,,Mysore Road,High,2024-03-07 05:56:34.697+00,closed,3.717084919893161,0.91886175,15.775363756555349,MEDIUM,10,22,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~15.8 hrs). Schedule shift rotation.
FKID002750,unplanned,debris,12.9743412,77.5512675,"G Narayana Kumar Road, Police Quarters, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",,,West of Chord Road,High,2024-03-07 06:00:19.079+00,active,3.8017412169240865,0.97229415,9.926387148033742,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~9.9 hrs). Schedule shift rotation.
FKID002751,unplanned,vehicle_breakdown,12.9867716,77.5190005,"3rd Cross Road, Devaraju Urs Colony, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",,,Magadi Road,High,2024-03-23 21:53:39.48+00,closed,0.2639637380725968,0.006127019,1.0010955156986412,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002752,unplanned,water_logging,12.9995313,77.6196174,"Lazar Road, Government Police Quarters, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,,Non-corridor,Low,2024-03-07 06:06:09.319+00,active,0.6769379565526047,0.14676559,9.329051003053067,LOW,5,0,0,60,🕐 Plan for sustained deployment (~9.3 hrs). Schedule shift rotation.
FKID002753,unplanned,water_logging,13.0000641,77.6861318,"Whitefield Road, Indian Oil Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,,Non-corridor,Low,2024-03-07 06:05:12.482+00,closed,0.3269902870177454,0.004342621,17.816635019689663,LOW,5,0,0,60,🕐 Plan for sustained deployment (~17.8 hrs). Schedule shift rotation.
FKID002754,unplanned,tree_fall,12.8995441,77.6077643,"Someshwara Temple Road, Anjana Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",,,Non-corridor,Low,2024-03-07 06:02:56.975+00,closed,1.6657030219759956,0.43462172,8.258688080460775,LOW,5,0,0,60,🕐 Plan for sustained deployment (~8.3 hrs). Schedule shift rotation.
FKID002755,unplanned,tree_fall,12.9875699,77.5890107,"Palace Road, Dharmaprakash Devarao Shivaram Ubhayaker Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,Bellary Road 1,High,2024-03-07 06:05:11.846+00,active,3.663246764629942,0.9515198,6.167291339798296,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~6.2 hrs). Schedule shift rotation.
FKID002756,unplanned,water_logging,12.9051801,77.6018034,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,,Bannerghata Road,High,2024-03-07 06:06:26.681+00,active,0.9216743709569384,0.13757665,12.294634421241906,LOW,5,0,0,60,🕐 Plan for sustained deployment (~12.3 hrs). Schedule shift rotation.
FKID002757,unplanned,pot_holes,12.9276,77.6214467,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,,IRR(Thanisandra road),High,2024-03-23 22:37:02.069+00,active,0.3619346684862082,0.009823796,5.860079011172936,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.9 hrs). Schedule shift rotation.
FKID002758,unplanned,others,13.0979853,77.5669184,"Atturu Main Road, Escorts Layout, Attur Layout, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,,Non-corridor,Low,2024-03-23 22:13:01.109+00,closed,0.31696811222659593,0.038735177,10.36542818865722,LOW,5,0,0,60,🕐 Plan for sustained deployment (~10.4 hrs). Schedule shift rotation.
FKID002759,unplanned,tree_fall,12.9238584,77.5532339,"1st Cross Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,,ORR West 1,High,2024-03-07 06:06:27.625+00,closed,0.40464246931498044,0.036543705,2.9565436856092706,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002760,unplanned,tree_fall,12.9641312,77.6261077,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,,Non-corridor,Low,2024-03-07 06:10:04.003+00,closed,3.418971511302457,0.93513614,8.342577876253682,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~8.3 hrs). Schedule shift rotation.
FKID002761,unplanned,others,13.0898413,77.6354607,"Thanisandra Main Road, Orchid Salisbury, Thirumenahalli North Taluka, Bengaluru, Karnataka. Pin-560064 (India)",,,Hennur Main Road,High,2024-03-23 22:54:17.521+00,active,0.4168759979894416,0.013446643,8.27501437829027,LOW,5,0,0,60,🕐 Plan for sustained deployment (~8.3 hrs). Schedule shift rotation.
FKID002762,unplanned,construction,13.0699598,77.6206606,"Railway Parallel Road, Arkavathy Layout 8th Block, Srirampura, Bengaluru, Karnataka. Pin-560064 (India)",,,Non-corridor,Low,2024-03-23 23:44:02+00,active,3.681654641018125,0.9541014,19.559993572792134,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~19.6 hrs). Schedule shift rotation.
FKID002763,unplanned,pot_holes,12.9274671,77.6213898,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,,IRR(Thanisandra road),High,2024-03-23 23:34:23.825+00,active,0.38416229105481553,0.016174546,5.860079011172936,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.9 hrs). Schedule shift rotation.
FKID002764,unplanned,others,12.91173702,77.5521259,"Chikkallasandra Main Road, Brigade Nanda Heights, Sarvabhouma Nagar, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",,,Non-corridor,Low,2024-03-24 00:07:39.507+00,active,0.17435630134720304,0.03820898,2.3214215164971908,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002765,unplanned,vehicle_breakdown,12.9957307,77.5506997,"Chord Road, Basava Mantapa Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,West of Chord Road,High,2024-03-23 23:22:10.356+00,closed,0.2717502539818288,0.008628607,0.9457217254230014,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID002766,unplanned,tree_fall,12.9969965,77.595942,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",,,Non-corridor,Low,2024-03-07 06:09:05.242+00,closed,3.026204282394186,0.8074993,11.426104497406335,MEDIUM,10,20,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~11.4 hrs). Schedule shift rotation.
FKID002767,unplanned,road_conditions,12.9889825,77.499291,"Magadi Main Road, Janapriya Bharat Enclave, Sri Venkateshwara Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,,Magadi Road,High,2024-03-23 23:10:33.234+00,closed,1.743748394664879,0.3399498,18.795666922657567,LOW,5,0,0,60,🕐 Plan for sustained deployment (~18.8 hrs). Schedule shift rotation.
FKID002768,unplanned,vehicle_breakdown,12.9528787,77.5416099,"Mysore Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,,Mysore Road,High,2024-03-24 00:24:26.981+00,closed,0.28728871075084955,0.015353759,0.4886032159959434,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
